.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.7692150030744005,49,CD4-22h-2e11
precision,binary,0.9857557372724874,50,CD4-22h-2e11
recall,binary,0.7659356425497028,50,CD4-22h-2e11
precision,binary,0.9857105054247155,51,CD4-22h-2e11
recall,binary,0.7634761221561795,51,CD4-22h-2e11
precision,binary,0.985926712692512,52,CD4-22h-2e11
recall,binary,0.7610166017626563,52,CD4-22h-2e11
precision,binary,0.9861407249466951,53,CD4-22h-2e11
recall,binary,0.7583521213363394,53,CD4-22h-2e11
precision,binary,0.9863417246920193,54,CD4-22h-2e11
recall,binary,0.7548678007788481,54,CD4-22h-2e11
precision,binary,0.9863013698630136,55,CD4-22h-2e11
recall,binary,0.7526132404181185,55,CD4-22h-2e11
precision,binary,0.9862348178137652,56,CD4-22h-2e11
recall,binary,0.7489239598278336,56,CD4-22h-2e11
precision,binary,0.9861450692746536,57,CD4-22h-2e11
recall,binary,0.744004919040787,57,CD4-22h-2e11
precision,binary,0.9863797330427676,58,CD4-22h-2e11
recall,binary,0.7421602787456446,58,CD4-22h-2e11
precision,binary,0.9863201094391245,59,CD4-22h-2e11
recall,binary,0.7388809182209469,59,CD4-22h-2e11
precision,binary,0.9862675089261193,60,CD4-22h-2e11
recall,binary,0.7360114777618364,60,CD4-22h-2e11
precision,binary,0.9862068965517241,61,CD4-22h-2e11
recall,binary,0.7327321172371387,61,CD4-22h-2e11
precision,binary,0.9861572535991141,62,CD4-22h-2e11
recall,binary,0.7300676368108219,62,CD4-22h-2e11
precision,binary,0.9860956618464961,63,CD4-22h-2e11
recall,binary,0.7267882762861242,63,CD4-22h-2e11
precision,binary,0.9860568878973787,64,CD4-22h-2e11
recall,binary,0.7247386759581882,64,CD4-22h-2e11
precision,binary,0.986013986013986,65,CD4-22h-2e11
recall,binary,0.7224841155974585,65,CD4-22h-2e11
precision,binary,0.9862668161434978,66,CD4-22h-2e11
recall,binary,0.7212543554006968,66,CD4-22h-2e11
precision,binary,0.9867754642656162,67,CD4-22h-2e11
recall,binary,0.7187948350071736,67,CD4-22h-2e11
precision,binary,0.9867418899858956,68,CD4-22h-2e11
recall,binary,0.7169501947120311,68,CD4-22h-2e11
precision,binary,0.9866817795409465,69,CD4-22h-2e11
recall,binary,0.7136708341873335,69,CD4-22h-2e11
precision,binary,0.9869243888573053,70,CD4-22h-2e11
recall,binary,0.7116212338593975,70,CD4-22h-2e11
precision,binary,0.9868945868945869,71,CD4-22h-2e11
recall,binary,0.7099815535970486,71,CD4-22h-2e11
precision,binary,0.9868683985155581,72,CD4-22h-2e11
recall,binary,0.7085468333674934,72,CD4-22h-2e11
precision,binary,0.9868194842406877,73,CD4-22h-2e11
recall,binary,0.7058823529411765,73,CD4-22h-2e11
precision,binary,0.9867625899280575,74,CD4-22h-2e11
recall,binary,0.7028079524492724,74,CD4-22h-2e11
precision,binary,0.9872942535373953,75,CD4-22h-2e11
recall,binary,0.7007583521213363,75,CD4-22h-2e11
precision,binary,0.9872537659327926,76,CD4-22h-2e11
recall,binary,0.6985037917606067,76,CD4-22h-2e11
precision,binary,0.987213019471084,77,CD4-22h-2e11
recall,binary,0.696249231399877,77,CD4-22h-2e11
precision,binary,0.9874452554744526,78,CD4-22h-2e11
recall,binary,0.6931748309079729,78,CD4-22h-2e11
precision,binary,0.987701317715959,79,CD4-22h-2e11
recall,binary,0.6913301906128305,79,CD4-22h-2e11
precision,binary,0.9879553466509988,80,CD4-22h-2e11
recall,binary,0.6892805902848944,80,CD4-22h-2e11
precision,binary,0.987919858573954,81,CD4-22h-2e11
recall,binary,0.6872309899569584,81,CD4-22h-2e11
precision,binary,0.9878805793674253,82,CD4-22h-2e11
recall,binary,0.6849764295962287,82,CD4-22h-2e11
precision,binary,0.9881199881199881,83,CD4-22h-2e11
recall,binary,0.6819020291043246,83,CD4-22h-2e11
precision,binary,0.9883824843610366,84,CD4-22h-2e11
recall,binary,0.6800573888091822,84,CD4-22h-2e11
precision,binary,0.9883547327560466,85,CD4-22h-2e11
recall,binary,0.6784177085468334,85,CD4-22h-2e11
precision,binary,0.9883303411131059,86,CD4-22h-2e11
recall,binary,0.6769829883172781,86,CD4-22h-2e11
precision,binary,0.9882918042629841,87,CD4-22h-2e11
recall,binary,0.6747284279565485,87,CD4-22h-2e11
precision,binary,0.988256549232159,88,CD4-22h-2e11
recall,binary,0.6726788276286124,88,CD4-22h-2e11
precision,binary,0.9882032667876588,89,CD4-22h-2e11
recall,binary,0.6696044271367083,89,CD4-22h-2e11
precision,binary,0.9881710646041856,90,CD4-22h-2e11
recall,binary,0.6677597868415659,90,CD4-22h-2e11
precision,binary,0.9881566960218645,91,CD4-22h-2e11
recall,binary,0.6669399467103915,91,CD4-22h-2e11
precision,binary,0.9881025015253203,92,CD4-22h-2e11
recall,binary,0.6638655462184874,92,CD4-22h-2e11
precision,binary,0.9886642156862745,93,CD4-22h-2e11
recall,binary,0.6614060258249641,93,CD4-22h-2e11
precision,binary,0.9892407008914847,94,CD4-22h-2e11
recall,binary,0.6595613855298217,94,CD4-22h-2e11
precision,binary,0.9892108508014796,95,CD4-22h-2e11
recall,binary,0.6577167452346793,95,CD4-22h-2e11
precision,binary,0.9891774891774892,96,CD4-22h-2e11
recall,binary,0.6556671449067432,96,CD4-22h-2e11
precision,binary,0.9894638983576077,97,CD4-22h-2e11
recall,binary,0.6544373847099816,97,CD4-22h-2e11
precision,binary,0.9894442719652282,98,CD4-22h-2e11
recall,binary,0.6532076245132199,98,CD4-22h-2e11
precision,binary,0.9894146948941469,99,CD4-22h-2e11
recall,binary,0.6513629842180775,99,CD4-22h-2e11
precision,binary,0.9893816364772018,100,CD4-22h-2e11
recall,binary,0.6493133838901414,100,CD4-22h-2e11
precision,binary,0.9893450329050454,101,CD4-22h-2e11
recall,binary,0.6470588235294118,101,CD4-22h-2e11
precision,binary,0.9893148962916405,102,CD4-22h-2e11
recall,binary,0.6452141832342693,102,CD4-22h-2e11
precision,binary,0.989294710327456,103,CD4-22h-2e11
recall,binary,0.6439844230375077,103,CD4-22h-2e11
precision,binary,0.989277830337433,104,CD4-22h-2e11
recall,binary,0.6429596228735397,104,CD4-22h-2e11
precision,binary,0.9895569620253165,105,CD4-22h-2e11
recall,binary,0.6409100225456036,105,CD4-22h-2e11
precision,binary,0.989821882951654,106,CD4-22h-2e11
recall,binary,0.6378356220536995,106,CD4-22h-2e11
precision,binary,0.9897763578274761,107,CD4-22h-2e11
recall,binary,0.6349661815945891,107,CD4-22h-2e11
precision,binary,0.9897665494083786,108,CD4-22h-2e11
recall,binary,0.6343513014962082,108,CD4-22h-2e11
precision,binary,0.9897468760012816,109,CD4-22h-2e11
recall,binary,0.6331215412994466,109,CD4-22h-2e11
precision,binary,0.989713918354227,110,CD4-22h-2e11
recall,binary,0.6310719409715105,110,CD4-22h-2e11
precision,binary,0.9897006758931445,111,CD4-22h-2e11
recall,binary,0.6302521008403361,111,CD4-22h-2e11
precision,binary,0.989674088415618,112,CD4-22h-2e11
recall,binary,0.6286124205779873,112,CD4-22h-2e11
precision,binary,0.9899643897701521,113,CD4-22h-2e11
recall,binary,0.6267677802828449,113,CD4-22h-2e11
precision,binary,0.9899317960376746,114,CD4-22h-2e11
recall,binary,0.6247181799549087,114,CD4-22h-2e11
precision,binary,0.9902375528799219,115,CD4-22h-2e11
recall,binary,0.6236933797909407,115,CD4-22h-2e11
precision,binary,0.990205680705191,116,CD4-22h-2e11
recall,binary,0.6216437794630048,116,CD4-22h-2e11
precision,binary,0.9901800327332242,117,CD4-22h-2e11
