.metric,.estimator,.estimate,umi_cutoff,group
precision,binary,0.9916454776607337,198,CD4-22h-2e11
recall,binary,0.5649834437086093,198,CD4-22h-2e11
precision,binary,0.9916333212077119,199,CD4-22h-2e11
recall,binary,0.5641556291390728,199,CD4-22h-2e11
precision,binary,0.9916089018606348,200,CD4-22h-2e11
recall,binary,0.5625,200,CD4-22h-2e11
precision,binary,0.991593567251462,201,CD4-22h-2e11
recall,binary,0.5614652317880795,201,CD4-22h-2e11
precision,binary,0.9915781764921274,202,CD4-22h-2e11
recall,binary,0.5604304635761589,202,CD4-22h-2e11
precision,binary,0.9919266055045871,203,CD4-22h-2e11
recall,binary,0.5593956953642384,203,CD4-22h-2e11
precision,binary,0.9919177075679647,204,CD4-22h-2e11
recall,binary,0.5587748344370861,204,CD4-22h-2e11
precision,binary,0.991899852724595,205,CD4-22h-2e11
recall,binary,0.5575331125827815,205,CD4-22h-2e11
precision,binary,0.9918729220539343,206,CD4-22h-2e11
recall,binary,0.5556705298013245,206,CD4-22h-2e11
precision,binary,0.9918608953015169,207,CD4-22h-2e11
recall,binary,0.5548427152317881,207,CD4-22h-2e11
precision,binary,0.9918518518518519,208,CD4-22h-2e11
recall,binary,0.5542218543046358,208,CD4-22h-2e11
precision,binary,0.9918397626112759,209,CD4-22h-2e11
recall,binary,0.5533940397350994,209,CD4-22h-2e11
precision,binary,0.9918246005202527,210,CD4-22h-2e11
recall,binary,0.5523592715231788,210,CD4-22h-2e11
precision,binary,0.991806331471136,211,CD4-22h-2e11
recall,binary,0.5511175496688742,211,CD4-22h-2e11
precision,binary,0.9917941066766132,212,CD4-22h-2e11
recall,binary,0.5502897350993378,212,CD4-22h-2e11
precision,binary,0.9917726252804787,213,CD4-22h-2e11
recall,binary,0.5488410596026491,213,CD4-22h-2e11
precision,binary,0.9917602996254682,214,CD4-22h-2e11
recall,binary,0.5480132450331126,214,CD4-22h-2e11
precision,binary,0.9917510311211098,215,CD4-22h-2e11
recall,binary,0.5473923841059603,215,CD4-22h-2e11
precision,binary,0.991747936984246,216,CD4-22h-2e11
recall,binary,0.5471854304635762,216,CD4-22h-2e11
precision,binary,0.9917386406308675,217,CD4-22h-2e11
recall,binary,0.5465645695364238,217,CD4-22h-2e11
precision,binary,0.9917324314167606,218,CD4-22h-2e11
recall,binary,0.5461506622516556,218,CD4-22h-2e11
precision,binary,0.9917199849454271,219,CD4-22h-2e11
recall,binary,0.5453228476821192,219,CD4-22h-2e11
precision,binary,0.9917075009423294,220,CD4-22h-2e11
recall,binary,0.5444950331125827,220,CD4-22h-2e11
precision,binary,0.9916918429003021,221,CD4-22h-2e11
recall,binary,0.5434602649006622,221,CD4-22h-2e11
precision,binary,0.9916855631141346,222,CD4-22h-2e11
recall,binary,0.543046357615894,222,CD4-22h-2e11
precision,binary,0.9916761256148316,223,CD4-22h-2e11
recall,binary,0.5424254966887417,223,CD4-22h-2e11
precision,binary,0.9916603487490523,224,CD4-22h-2e11
recall,binary,0.5413907284768212,224,CD4-22h-2e11
precision,binary,0.9916508538899431,225,CD4-22h-2e11
recall,binary,0.5407698675496688,225,CD4-22h-2e11
precision,binary,0.9916222391469917,226,CD4-22h-2e11
recall,binary,0.5389072847682119,226,CD4-22h-2e11
precision,binary,0.9919939001143728,227,CD4-22h-2e11
recall,binary,0.5384933774834437,227,CD4-22h-2e11
precision,binary,0.992357661444402,228,CD4-22h-2e11
recall,binary,0.5374586092715232,228,CD4-22h-2e11
precision,binary,0.9923459624952162,229,CD4-22h-2e11
recall,binary,0.5366307947019867,229,CD4-22h-2e11
precision,binary,0.9923312883435583,230,CD4-22h-2e11
recall,binary,0.5355960264900662,230,CD4-22h-2e11
precision,binary,0.9927035330261137,231,CD4-22h-2e11
recall,binary,0.5349751655629139,231,CD4-22h-2e11
precision,binary,0.9926810477657936,232,CD4-22h-2e11
recall,binary,0.5333195364238411,232,CD4-22h-2e11
precision,binary,0.9926612591734261,233,CD4-22h-2e11
recall,binary,0.5318708609271523,233,CD4-22h-2e11
precision,binary,0.9930313588850174,234,CD4-22h-2e11
recall,binary,0.5308360927152318,234,CD4-22h-2e11
precision,binary,0.9930313588850174,235,CD4-22h-2e11
recall,binary,0.5308360927152318,235,CD4-22h-2e11
precision,binary,0.993025958930647,236,CD4-22h-2e11
recall,binary,0.5304221854304636,236,CD4-22h-2e11
precision,binary,0.9930015552099534,237,CD4-22h-2e11
recall,binary,0.5285596026490066,237,CD4-22h-2e11
precision,binary,0.9929933826391593,238,CD4-22h-2e11
recall,binary,0.5279387417218543,238,CD4-22h-2e11
precision,binary,0.9929824561403509,239,CD4-22h-2e11
recall,binary,0.5271109271523179,239,CD4-22h-2e11
precision,binary,0.9929797191887676,240,CD4-22h-2e11
recall,binary,0.5269039735099338,240,CD4-22h-2e11
precision,binary,0.9929632525410477,241,CD4-22h-2e11
recall,binary,0.5256622516556292,241,CD4-22h-2e11
precision,binary,0.9929549902152642,242,CD4-22h-2e11
recall,binary,0.5250413907284768,242,CD4-22h-2e11
precision,binary,0.9929384072185171,243,CD4-22h-2e11
recall,binary,0.5237996688741722,243,CD4-22h-2e11
precision,binary,0.9929273084479371,244,CD4-22h-2e11
recall,binary,0.5229718543046358,244,CD4-22h-2e11
precision,binary,0.9929105947223317,245,CD4-22h-2e11
recall,binary,0.5217301324503312,245,CD4-22h-2e11
precision,binary,0.9929022082018928,246,CD4-22h-2e11
recall,binary,0.5211092715231788,246,CD4-22h-2e11
precision,binary,0.992879746835443,247,CD4-22h-2e11
recall,binary,0.519453642384106,247,CD4-22h-2e11
