.metric,.estimator,.estimate,umi_cutoff,group
sensitivity,binary,0.5152317880794702,71,500
specificity,binary,0.9937007874015747,71,500
precision,binary,0.9696202531645569,72,500
recall,binary,0.5072847682119205,72,500
sensitivity,binary,0.5072847682119205,72,500
specificity,binary,0.9937007874015747,72,500
precision,binary,0.9691516709511568,73,500
recall,binary,0.49933774834437084,73,500
sensitivity,binary,0.49933774834437084,73,500
specificity,binary,0.9937007874015747,73,500
precision,binary,0.968421052631579,74,500
recall,binary,0.48741721854304637,74,500
sensitivity,binary,0.48741721854304637,74,500
specificity,binary,0.9937007874015747,74,500
precision,binary,0.9683377308707124,75,500
recall,binary,0.4860927152317881,75,500
sensitivity,binary,0.4860927152317881,75,500
specificity,binary,0.9937007874015747,75,500
precision,binary,0.9681697612732095,76,500
recall,binary,0.48344370860927155,76,500
sensitivity,binary,0.48344370860927155,76,500
specificity,binary,0.9937007874015747,76,500
precision,binary,0.9679144385026738,77,500
recall,binary,0.4794701986754967,77,500
sensitivity,binary,0.4794701986754967,77,500
specificity,binary,0.9937007874015747,77,500
precision,binary,0.967741935483871,78,500
recall,binary,0.4768211920529801,78,500
sensitivity,binary,0.4768211920529801,78,500
specificity,binary,0.9937007874015747,78,500
precision,binary,0.9673024523160763,79,500
recall,binary,0.47019867549668876,79,500
sensitivity,binary,0.47019867549668876,79,500
specificity,binary,0.9937007874015747,79,500
precision,binary,0.967032967032967,80,500
recall,binary,0.46622516556291393,80,500
sensitivity,binary,0.46622516556291393,80,500
specificity,binary,0.9937007874015747,80,500
precision,binary,0.9666666666666667,81,500
recall,binary,0.4609271523178808,81,500
sensitivity,binary,0.4609271523178808,81,500
specificity,binary,0.9937007874015747,81,500
precision,binary,0.969187675070028,82,500
recall,binary,0.45827814569536424,82,500
sensitivity,binary,0.45827814569536424,82,500
specificity,binary,0.9942257217847769,82,500
precision,binary,0.9688385269121813,83,500
recall,binary,0.45298013245033114,83,500
sensitivity,binary,0.45298013245033114,83,500
specificity,binary,0.9942257217847769,83,500
precision,binary,0.96875,84,500
recall,binary,0.45165562913907287,84,500
sensitivity,binary,0.45165562913907287,84,500
specificity,binary,0.9942257217847769,84,500
precision,binary,0.9686609686609686,85,500
recall,binary,0.4503311258278146,85,500
sensitivity,binary,0.4503311258278146,85,500
specificity,binary,0.9942257217847769,85,500
precision,binary,0.9683908045977011,86,500
recall,binary,0.4463576158940397,86,500
sensitivity,binary,0.4463576158940397,86,500
specificity,binary,0.9942257217847769,86,500
precision,binary,0.9681159420289855,87,500
recall,binary,0.4423841059602649,87,500
sensitivity,binary,0.4423841059602649,87,500
specificity,binary,0.9942257217847769,87,500
precision,binary,0.9680232558139535,88,500
recall,binary,0.4410596026490066,88,500
sensitivity,binary,0.4410596026490066,88,500
specificity,binary,0.9942257217847769,88,500
precision,binary,0.967741935483871,89,500
recall,binary,0.4370860927152318,89,500
sensitivity,binary,0.4370860927152318,89,500
specificity,binary,0.9942257217847769,89,500
precision,binary,0.967551622418879,90,500
recall,binary,0.43443708609271525,90,500
sensitivity,binary,0.43443708609271525,90,500
specificity,binary,0.9942257217847769,90,500
precision,binary,0.9702380952380952,91,500
recall,binary,0.43178807947019865,91,500
sensitivity,binary,0.43178807947019865,91,500
specificity,binary,0.994750656167979,91,500
precision,binary,0.9700598802395209,92,500
recall,binary,0.4291390728476821,92,500
sensitivity,binary,0.4291390728476821,92,500
specificity,binary,0.994750656167979,92,500
precision,binary,0.9697885196374623,93,500
recall,binary,0.4251655629139073,93,500
sensitivity,binary,0.4251655629139073,93,500
specificity,binary,0.994750656167979,93,500
precision,binary,0.9693251533742331,94,500
recall,binary,0.4185430463576159,94,500
sensitivity,binary,0.4185430463576159,94,500
specificity,binary,0.994750656167979,94,500
precision,binary,0.9691358024691358,95,500
recall,binary,0.41589403973509936,95,500
sensitivity,binary,0.41589403973509936,95,500
specificity,binary,0.994750656167979,95,500
precision,binary,0.968944099378882,96,500
recall,binary,0.41324503311258276,96,500
sensitivity,binary,0.41324503311258276,96,500
specificity,binary,0.994750656167979,96,500
precision,binary,0.96875,97,500
recall,binary,0.4105960264900662,97,500
sensitivity,binary,0.4105960264900662,97,500
specificity,binary,0.994750656167979,97,500
precision,binary,0.9685534591194969,98,500
recall,binary,0.40794701986754967,98,500
sensitivity,binary,0.40794701986754967,98,500
specificity,binary,0.994750656167979,98,500
precision,binary,0.9681528662420382,99,500
recall,binary,0.40264900662251657,99,500
sensitivity,binary,0.40264900662251657,99,500
specificity,binary,0.994750656167979,99,500
precision,binary,0.9678456591639871,100,500
recall,binary,0.39867549668874175,100,500
sensitivity,binary,0.39867549668874175,100,500
specificity,binary,0.994750656167979,100,500
precision,binary,0.9671052631578947,101,500
recall,binary,0.3894039735099338,101,500
sensitivity,binary,0.3894039735099338,101,500
specificity,binary,0.994750656167979,101,500
precision,binary,0.9668874172185431,102,500
recall,binary,0.38675496688741723,102,500
sensitivity,binary,0.38675496688741723,102,500
specificity,binary,0.994750656167979,102,500
precision,binary,0.9666666666666667,103,500
recall,binary,0.3841059602649007,103,500
sensitivity,binary,0.3841059602649007,103,500
specificity,binary,0.994750656167979,103,500
precision,binary,0.9664429530201343,104,500
recall,binary,0.38145695364238413,104,500
sensitivity,binary,0.38145695364238413,104,500
specificity,binary,0.994750656167979,104,500
precision,binary,0.9661016949152542,105,500
recall,binary,0.37748344370860926,105,500
sensitivity,binary,0.37748344370860926,105,500
specificity,binary,0.994750656167979,105,500
precision,binary,0.9658703071672355,106,500
recall,binary,0.3748344370860927,106,500
sensitivity,binary,0.3748344370860927,106,500
specificity,binary,0.994750656167979,106,500
precision,binary,0.9657534246575342,107,500
recall,binary,0.37350993377483444,107,500
sensitivity,binary,0.37350993377483444,107,500
specificity,binary,0.994750656167979,107,500
precision,binary,0.9649122807017544,108,500
recall,binary,0.36423841059602646,108,500
sensitivity,binary,0.36423841059602646,108,500
specificity,binary,0.994750656167979,108,500
precision,binary,0.9646643109540636,109,500
recall,binary,0.3615894039735099,109,500
sensitivity,binary,0.3615894039735099,109,500
specificity,binary,0.994750656167979,109,500
precision,binary,0.9642857142857143,110,500
recall,binary,0.3576158940397351,110,500
sensitivity,binary,0.3576158940397351,110,500
specificity,binary,0.994750656167979,110,500
precision,binary,0.9640287769784173,111,500
recall,binary,0.35496688741721855,111,500
sensitivity,binary,0.35496688741721855,111,500
specificity,binary,0.994750656167979,111,500
precision,binary,0.9635036496350365,112,500
recall,binary,0.34966887417218545,112,500
sensitivity,binary,0.34966887417218545,112,500
specificity,binary,0.994750656167979,112,500
precision,binary,0.9630996309963099,113,500
recall,binary,0.3456953642384106,113,500
sensitivity,binary,0.3456953642384106,113,500
specificity,binary,0.994750656167979,113,500
precision,binary,0.9626865671641791,114,500
recall,binary,0.34172185430463575,114,500
sensitivity,binary,0.34172185430463575,114,500
specificity,binary,0.994750656167979,114,500
precision,binary,0.9626865671641791,115,500
recall,binary,0.34172185430463575,115,500
sensitivity,binary,0.34172185430463575,115,500
specificity,binary,0.994750656167979,115,500
precision,binary,0.9625468164794008,116,500
recall,binary,0.3403973509933775,116,500
sensitivity,binary,0.3403973509933775,116,500
specificity,binary,0.994750656167979,116,500
precision,binary,0.9621212121212122,117,500
recall,binary,0.33642384105960266,117,500
sensitivity,binary,0.33642384105960266,117,500
specificity,binary,0.994750656167979,117,500
precision,binary,0.9616858237547893,118,500
recall,binary,0.33245033112582784,118,500
sensitivity,binary,0.33245033112582784,118,500
specificity,binary,0.994750656167979,118,500
precision,binary,0.9651162790697675,119,500
recall,binary,0.32980132450331123,119,500
sensitivity,binary,0.32980132450331123,119,500
specificity,binary,0.9952755905511811,119,500
precision,binary,0.9647058823529412,120,500
recall,binary,0.3258278145695364,120,500
sensitivity,binary,0.3258278145695364,120,500
specificity,binary,0.9952755905511811,120,500
precision,binary,0.9645669291338582,121,500
recall,binary,0.32450331125827814,121,500
sensitivity,binary,0.32450331125827814,121,500
specificity,binary,0.9952755905511811,121,500
precision,binary,0.9641434262948207,122,500
recall,binary,0.3205298013245033,122,500
sensitivity,binary,0.3205298013245033,122,500
specificity,binary,0.9952755905511811,122,500
precision,binary,0.963855421686747,123,500
recall,binary,0.31788079470198677,123,500
sensitivity,binary,0.31788079470198677,123,500
specificity,binary,0.9952755905511811,123,500
precision,binary,0.9634146341463414,124,500
recall,binary,0.31390728476821195,124,500
sensitivity,binary,0.31390728476821195,124,500
specificity,binary,0.9952755905511811,124,500
precision,binary,0.9631147540983607,125,500
recall,binary,0.31125827814569534,125,500
sensitivity,binary,0.31125827814569534,125,500
specificity,binary,0.9952755905511811,125,500
precision,binary,0.9669421487603306,126,500
recall,binary,0.30993377483443707,126,500
sensitivity,binary,0.30993377483443707,126,500
specificity,binary,0.9958005249343832,126,500
precision,binary,0.9669421487603306,127,500
recall,binary,0.30993377483443707,127,500
sensitivity,binary,0.30993377483443707,127,500
specificity,binary,0.9958005249343832,127,500
precision,binary,0.9669421487603306,128,500
recall,binary,0.30993377483443707,128,500
sensitivity,binary,0.30993377483443707,128,500
specificity,binary,0.9958005249343832,128,500
precision,binary,0.9665271966527197,129,500
recall,binary,0.30596026490066225,129,500
sensitivity,binary,0.30596026490066225,129,500
specificity,binary,0.9958005249343832,129,500
precision,binary,0.9663865546218487,130,500
recall,binary,0.304635761589404,130,500
sensitivity,binary,0.304635761589404,130,500
specificity,binary,0.9958005249343832,130,500
precision,binary,0.9661016949152542,131,500
recall,binary,0.3019867549668874,131,500
sensitivity,binary,0.3019867549668874,131,500
specificity,binary,0.9958005249343832,131,500
precision,binary,0.9656652360515021,132,500
recall,binary,0.2980132450331126,132,500
sensitivity,binary,0.2980132450331126,132,500
specificity,binary,0.9958005249343832,132,500
precision,binary,0.9695652173913043,133,500
recall,binary,0.295364238410596,133,500
sensitivity,binary,0.295364238410596,133,500
specificity,binary,0.9963254593175853,133,500
precision,binary,0.9690265486725663,134,500
recall,binary,0.2900662251655629,134,500
sensitivity,binary,0.2900662251655629,134,500
specificity,binary,0.9963254593175853,134,500
precision,binary,0.96875,135,500
recall,binary,0.28741721854304636,135,500
sensitivity,binary,0.28741721854304636,135,500
specificity,binary,0.9963254593175853,135,500
precision,binary,0.96875,136,500
recall,binary,0.28741721854304636,136,500
sensitivity,binary,0.28741721854304636,136,500
specificity,binary,0.9963254593175853,136,500
precision,binary,0.9683257918552036,137,500
recall,binary,0.28344370860927154,137,500
sensitivity,binary,0.28344370860927154,137,500
specificity,binary,0.9963254593175853,137,500
precision,binary,0.9678899082568807,138,500
recall,binary,0.27947019867549666,138,500
sensitivity,binary,0.27947019867549666,138,500
specificity,binary,0.9963254593175853,138,500
precision,binary,0.967741935483871,139,500
recall,binary,0.2781456953642384,139,500
sensitivity,binary,0.2781456953642384,139,500
specificity,binary,0.9963254593175853,139,500
precision,binary,0.9675925925925926,140,500
recall,binary,0.2768211920529801,140,500
sensitivity,binary,0.2768211920529801,140,500
specificity,binary,0.9963254593175853,140,500
precision,binary,0.9671361502347418,141,500
recall,binary,0.2728476821192053,141,500
sensitivity,binary,0.2728476821192053,141,500
specificity,binary,0.9963254593175853,141,500
precision,binary,0.96698113207547165,142,500
recall,binary,0.271523178807947,142,500
sensitivity,binary,0.271523178807947,142,500
specificity,binary,0.9963254593175853,142,500
precision,binary,0.966824644549763,143,500
recall,binary,0.27019867549668874,143,500
sensitivity,binary,0.27019867549668874,143,500
specificity,binary,0.9963254593175853,143,500
precision,binary,0.9665071770334929,144,500
recall,binary,0.2675496688741722,144,500
sensitivity,binary,0.2675496688741722,144,500
specificity,binary,0.9963254593175853,144,500
precision,binary,0.9665071770334929,145,500
recall,binary,0.2675496688741722,145,500
sensitivity,binary,0.2675496688741722,145,500
specificity,binary,0.9963254593175853,145,500
precision,binary,0.9665071770334929,146,500
recall,binary,0.2675496688741722,146,500
sensitivity,binary,0.2675496688741722,146,500
specificity,binary,0.9963254593175853,146,500
precision,binary,0.9663461538461539,147,500
recall,binary,0.2662251655629139,147,500
sensitivity,binary,0.2662251655629139,147,500
specificity,binary,0.9963254593175853,147,500
precision,binary,0.966183574879227,148,500
recall,binary,0.26490066225165565,148,500
sensitivity,binary,0.26490066225165565,148,500
specificity,binary,0.9963254593175853,148,500
precision,binary,0.966183574879227,149,500
recall,binary,0.26490066225165565,149,500
sensitivity,binary,0.26490066225165565,149,500
specificity,binary,0.9963254593175853,149,500
precision,binary,0.9754901960784313,150,500
recall,binary,0.2635761589403974,150,500
sensitivity,binary,0.2635761589403974,150,500
specificity,binary,0.9973753280839895,150,500
precision,binary,0.9754901960784313,151,500
recall,binary,0.2635761589403974,151,500
sensitivity,binary,0.2635761589403974,151,500
specificity,binary,0.9973753280839895,151,500
precision,binary,0.9752475247524752,152,500
recall,binary,0.2609271523178808,152,500
sensitivity,binary,0.2609271523178808,152,500
specificity,binary,0.9973753280839895,152,500
precision,binary,0.9751243781094527,153,500
recall,binary,0.2596026490066225,153,500
sensitivity,binary,0.2596026490066225,153,500
specificity,binary,0.9973753280839895,153,500
precision,binary,0.975,154,500
recall,binary,0.2582781456953642,154,500
sensitivity,binary,0.2582781456953642,154,500
specificity,binary,0.9973753280839895,154,500
precision,binary,0.975,155,500
recall,binary,0.2582781456953642,155,500
sensitivity,binary,0.2582781456953642,155,500
specificity,binary,0.9973753280839895,155,500
precision,binary,0.975,156,500
recall,binary,0.2582781456953642,156,500
sensitivity,binary,0.2582781456953642,156,500
specificity,binary,0.9973753280839895,156,500
precision,binary,0.975,157,500
recall,binary,0.2582781456953642,157,500
sensitivity,binary,0.2582781456953642,157,500
specificity,binary,0.9973753280839895,157,500
precision,binary,0.9747474747474747,158,500
recall,binary,0.2556291390728477,158,500
sensitivity,binary,0.2556291390728477,158,500
specificity,binary,0.9973753280839895,158,500
precision,binary,0.9744897959183674,159,500
recall,binary,0.25298013245033113,159,500
sensitivity,binary,0.25298013245033113,159,500
specificity,binary,0.9973753280839895,159,500
precision,binary,0.9743589743589743,160,500
recall,binary,0.25165562913907286,160,500
sensitivity,binary,0.25165562913907286,160,500
specificity,binary,0.9973753280839895,160,500
precision,binary,0.9743589743589743,161,500
recall,binary,0.25165562913907286,161,500
sensitivity,binary,0.25165562913907286,161,500
specificity,binary,0.9973753280839895,161,500
precision,binary,0.9743589743589743,162,500
recall,binary,0.25165562913907286,162,500
sensitivity,binary,0.25165562913907286,162,500
specificity,binary,0.9973753280839895,162,500
precision,binary,0.9743589743589743,163,500
recall,binary,0.25165562913907286,163,500
sensitivity,binary,0.25165562913907286,163,500
specificity,binary,0.9973753280839895,163,500
precision,binary,0.9743589743589743,164,500
recall,binary,0.25165562913907286,164,500
sensitivity,binary,0.25165562913907286,164,500
specificity,binary,0.9973753280839895,164,500
precision,binary,0.9742268041237113,165,500
recall,binary,0.2503311258278146,165,500
sensitivity,binary,0.2503311258278146,165,500
specificity,binary,0.9973753280839895,165,500
precision,binary,0.9739583333333334,166,500
recall,binary,0.247682119205298,166,500
sensitivity,binary,0.247682119205298,166,500
specificity,binary,0.9973753280839895,166,500
precision,binary,0.9739583333333334,167,500
recall,binary,0.247682119205298,167,500
sensitivity,binary,0.247682119205298,167,500
specificity,binary,0.9973753280839895,167,500
precision,binary,0.973404255319149,168,500
recall,binary,0.2423841059602649,168,500
sensitivity,binary,0.2423841059602649,168,500
specificity,binary,0.9973753280839895,168,500
precision,binary,0.972972972972973,169,500
recall,binary,0.23841059602649006,169,500
sensitivity,binary,0.23841059602649006,169,500
specificity,binary,0.9973753280839895,169,500
precision,binary,0.972972972972973,170,500
recall,binary,0.23841059602649006,170,500
sensitivity,binary,0.23841059602649006,170,500
specificity,binary,0.9973753280839895,170,500
precision,binary,0.972972972972973,171,500
recall,binary,0.23841059602649006,171,500
sensitivity,binary,0.23841059602649006,171,500
specificity,binary,0.9973753280839895,171,500
precision,binary,0.9726775956284153,172,500
recall,binary,0.23576158940397351,172,500
sensitivity,binary,0.23576158940397351,172,500
specificity,binary,0.9973753280839895,172,500
precision,binary,0.9722222222222222,173,500
recall,binary,0.23178807947019867,173,500
sensitivity,binary,0.23178807947019867,173,500
specificity,binary,0.9973753280839895,173,500
precision,binary,0.9719101123595506,174,500
recall,binary,0.22913907284768212,174,500
sensitivity,binary,0.22913907284768212,174,500
specificity,binary,0.9973753280839895,174,500
precision,binary,0.9719101123595506,175,500
recall,binary,0.22913907284768212,175,500
sensitivity,binary,0.22913907284768212,175,500
specificity,binary,0.9973753280839895,175,500
