.metric,.estimator,.estimate,umi_cutoff,group
sensitivity,binary,0.9062629614267939,82,CD4-6h-2e11
specificity,binary,0.9186351706036745,82,CD4-6h-2e11
precision,binary,0.9341035515618314,83,CD4-6h-2e11
recall,binary,0.9054334301119867,83,CD4-6h-2e11
sensitivity,binary,0.9054334301119867,83,CD4-6h-2e11
specificity,binary,0.9191601049868766,83,CD4-6h-2e11
precision,binary,0.934018851756641,84,CD4-6h-2e11
recall,binary,0.904189133139776,84,CD4-6h-2e11
sensitivity,binary,0.904189133139776,84,CD4-6h-2e11
specificity,binary,0.9191601049868766,84,CD4-6h-2e11
precision,binary,0.9347919347919348,85,CD4-6h-2e11
recall,binary,0.9037743674823725,85,CD4-6h-2e11
sensitivity,binary,0.9037743674823725,85,CD4-6h-2e11
specificity,binary,0.9202099737532808,85,CD4-6h-2e11
precision,binary,0.9346798452943704,86,CD4-6h-2e11
recall,binary,0.9021153048527581,86,CD4-6h-2e11
sensitivity,binary,0.9021153048527581,86,CD4-6h-2e11
specificity,binary,0.9202099737532808,86,CD4-6h-2e11
precision,binary,0.9354561101549054,87,CD4-6h-2e11
recall,binary,0.9017005391953546,87,CD4-6h-2e11
sensitivity,binary,0.9017005391953546,87,CD4-6h-2e11
specificity,binary,0.9212598425196851,87,CD4-6h-2e11
precision,binary,0.9357758620689656,88,CD4-6h-2e11
recall,binary,0.9004562422231439,88,CD4-6h-2e11
sensitivity,binary,0.9004562422231439,88,CD4-6h-2e11
specificity,binary,0.9217847769028872,88,CD4-6h-2e11
precision,binary,0.9357758620689656,89,CD4-6h-2e11
recall,binary,0.9004562422231439,89,CD4-6h-2e11
sensitivity,binary,0.9004562422231439,89,CD4-6h-2e11
specificity,binary,0.9217847769028872,89,CD4-6h-2e11
precision,binary,0.9356649395509499,90,CD4-6h-2e11
recall,binary,0.8987971795935297,90,CD4-6h-2e11
sensitivity,binary,0.8987971795935297,90,CD4-6h-2e11
specificity,binary,0.9217847769028872,90,CD4-6h-2e11
precision,binary,0.9359861591695502,91,CD4-6h-2e11
recall,binary,0.8975528826213189,91,CD4-6h-2e11
sensitivity,binary,0.8975528826213189,91,CD4-6h-2e11
specificity,binary,0.9223097112860892,91,CD4-6h-2e11
precision,binary,0.935930735930736,92,CD4-6h-2e11
recall,binary,0.8967233513065118,92,CD4-6h-2e11
sensitivity,binary,0.8967233513065118,92,CD4-6h-2e11
specificity,binary,0.9223097112860892,92,CD4-6h-2e11
precision,binary,0.9363084922010398,93,CD4-6h-2e11
recall,binary,0.8963085856491082,93,CD4-6h-2e11
sensitivity,binary,0.8963085856491082,93,CD4-6h-2e11
specificity,binary,0.9228346456692913,93,CD4-6h-2e11
precision,binary,0.9362532523850824,94,CD4-6h-2e11
recall,binary,0.8954790543343011,94,CD4-6h-2e11
sensitivity,binary,0.8954790543343011,94,CD4-6h-2e11
specificity,binary,0.9228346456692913,94,CD4-6h-2e11
precision,binary,0.9370112945264987,95,CD4-6h-2e11
recall,binary,0.894649523019494,95,CD4-6h-2e11
