.metric,.estimator,.estimate,umi_cutoff,group
precision,binary,0.9888119339371337,81,CD4-22h-2e11
recall,binary,0.7682119205298014,81,CD4-22h-2e11
precision,binary,0.9887820512820513,82,CD4-22h-2e11
recall,binary,0.7661423841059603,82,CD4-22h-2e11
precision,binary,0.989028632592989,83,CD4-22h-2e11
recall,binary,0.7649006622516556,83,CD4-22h-2e11
precision,binary,0.9889991950630534,84,CD4-22h-2e11
recall,binary,0.7628311258278145,84,CD4-22h-2e11
precision,binary,0.9892444205431568,85,CD4-22h-2e11
recall,binary,0.7613824503311258,85,CD4-22h-2e11
precision,binary,0.9894878706199461,86,CD4-22h-2e11
recall,binary,0.7597268211920529,86,CD4-22h-2e11
precision,binary,0.9897325047284518,87,CD4-22h-2e11
recall,binary,0.7580711920529801,87,CD4-22h-2e11
precision,binary,0.9899783315276273,88,CD4-22h-2e11
recall,binary,0.7564155629139073,88,CD4-22h-2e11
precision,binary,0.990228013029316,89,CD4-22h-2e11
recall,binary,0.7549668874172185,89,CD4-22h-2e11
precision,binary,0.990204081632653,90,CD4-22h-2e11
recall,binary,0.7531043046357616,90,CD4-22h-2e11
precision,binary,0.9901880621422731,91,CD4-22h-2e11
recall,binary,0.7518625827814569,91,CD4-22h-2e11
precision,binary,0.9901693063899508,92,CD4-22h-2e11
recall,binary,0.7504139072847682,92,CD4-22h-2e11
precision,binary,0.9901531728665208,93,CD4-22h-2e11
recall,binary,0.7491721854304636,93,CD4-22h-2e11
precision,binary,0.9901288730463395,94,CD4-22h-2e11
recall,binary,0.7473096026490066,94,CD4-22h-2e11
precision,binary,0.9903793293018142,95,CD4-22h-2e11
recall,binary,0.7456539735099338,95,CD4-22h-2e11
precision,binary,0.9903554698263984,96,CD4-22h-2e11
recall,binary,0.7437913907284768,96,CD4-22h-2e11
precision,binary,0.991157778391821,97,CD4-22h-2e11
recall,binary,0.7423427152317881,97,CD4-22h-2e11
precision,binary,0.9911332779163203,98,CD4-22h-2e11
recall,binary,0.7402731788079471,98,CD4-22h-2e11
precision,binary,0.9911036975257159,99,CD4-22h-2e11
recall,binary,0.7377897350993378,99,CD4-22h-2e11
precision,binary,0.9910863509749304,100,CD4-22h-2e11
recall,binary,0.7363410596026491,100,CD4-22h-2e11
precision,binary,0.9910514541387024,101,CD4-22h-2e11
recall,binary,0.7334437086092715,101,CD4-22h-2e11
precision,binary,0.9915895710681245,102,CD4-22h-2e11
recall,binary,0.7319950331125827,102,CD4-22h-2e11
precision,binary,0.991575400168492,103,CD4-22h-2e11
recall,binary,0.7307533112582781,103,CD4-22h-2e11
precision,binary,0.9918286841363765,104,CD4-22h-2e11
recall,binary,0.7284768211920529,104,CD4-22h-2e11
precision,binary,0.9918148461755575,105,CD4-22h-2e11
recall,binary,0.7272350993377483,105,CD4-22h-2e11
precision,binary,0.9920724801812004,106,CD4-22h-2e11
recall,binary,0.7251655629139073,106,CD4-22h-2e11
precision,binary,0.9920589903573455,107,CD4-22h-2e11
recall,binary,0.7239238410596026,107,CD4-22h-2e11
precision,binary,0.9920477137176938,108,CD4-22h-2e11
