.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.8823529411764706,25,CD4-22h-2e11
precision,binary,0.9810112102493709,26,CD4-22h-2e11
recall,binary,0.8788686206189793,26,CD4-22h-2e11
precision,binary,0.9818265470439383,27,CD4-22h-2e11
recall,binary,0.8747694199631072,27,CD4-22h-2e11
precision,binary,0.9821800509141403,28,CD4-22h-2e11
recall,binary,0.8698503791760607,28,CD4-22h-2e11
precision,binary,0.9823502090106828,29,CD4-22h-2e11
recall,binary,0.8669809387169501,29,CD4-22h-2e11
precision,binary,0.9823091247672253,30,CD4-22h-2e11
recall,binary,0.8649313383890141,30,CD4-22h-2e11
precision,binary,0.9831421212830719,31,CD4-22h-2e11
recall,binary,0.8606271777003485,31,CD4-22h-2e11
precision,binary,0.9830707735715966,32,CD4-22h-2e11
recall,binary,0.8569378971100635,32,CD4-22h-2e11
precision,binary,0.9834866713847605,33,CD4-22h-2e11
recall,binary,0.8544783767165403,33,CD4-22h-2e11
precision,binary,0.9836531627576404,34,CD4-22h-2e11
recall,binary,0.850994056159049,34,CD4-22h-2e11
precision,binary,0.9840627973358707,35,CD4-22h-2e11
recall,binary,0.8479196556671449,35,CD4-22h-2e11
precision,binary,0.9842369238117984,36,CD4-22h-2e11
recall,binary,0.8446402951424472,36,CD4-22h-2e11
precision,binary,0.9841650671785028,37,CD4-22h-2e11
recall,binary,0.8407460545193687,37,CD4-22h-2e11
precision,binary,0.9841078738261497,38,CD4-22h-2e11
recall,binary,0.8376716540274647,38,CD4-22h-2e11
precision,binary,0.9842615012106537,39,CD4-22h-2e11
recall,binary,0.8331625333060053,39,CD4-22h-2e11
precision,binary,0.9844357976653697,40,CD4-22h-2e11
recall,binary,0.829678212748514,40,CD4-22h-2e11
precision,binary,0.9846041055718475,41,CD4-22h-2e11
recall,binary,0.8257839721254355,41,CD4-22h-2e11
precision,binary,0.98502332433096,42,CD4-22h-2e11
recall,binary,0.8222996515679443,42,CD4-22h-2e11
precision,binary,0.9854428818159389,43,CD4-22h-2e11
recall,binary,0.8186103709776593,43,CD4-22h-2e11
precision,binary,0.9856400099034415,44,CD4-22h-2e11
recall,binary,0.8159458905513425,44,CD4-22h-2e11
precision,binary,0.9858385093167702,45,CD4-22h-2e11
recall,binary,0.8132814101250256,45,CD4-22h-2e11
precision,binary,0.9857890800299177,46,CD4-22h-2e11
recall,binary,0.8104119696659151,46,CD4-22h-2e11
precision,binary,0.9857357357357357,47,CD4-22h-2e11
recall,binary,0.8073375691740111,47,CD4-22h-2e11
precision,binary,0.9861635220125786,48,CD4-22h-2e11
recall,binary,0.8034433285509326,48,CD4-22h-2e11
precision,binary,0.9865958523014668,49,CD4-22h-2e11
recall,binary,0.7995490879278541,49,CD4-22h-2e11
precision,binary,0.9870229007633587,50,CD4-22h-2e11
recall,binary,0.7950399672063948,50,CD4-22h-2e11
precision,binary,0.9869798315037018,51,CD4-22h-2e11
recall,binary,0.7923754867800779,51,CD4-22h-2e11
precision,binary,0.9869331283627979,52,CD4-22h-2e11
recall,binary,0.7895060463209674,52,CD4-22h-2e11
precision,binary,0.987667009249743,53,CD4-22h-2e11
recall,binary,0.7878663660586186,53,CD4-22h-2e11
precision,binary,0.9876352395672334,54,CD4-22h-2e11
recall,binary,0.7858167657306825,54,CD4-22h-2e11
precision,binary,0.9883570504527813,55,CD4-22h-2e11
recall,binary,0.7829473252715721,55,CD4-22h-2e11
precision,binary,0.9883207889955878,56,CD4-22h-2e11
recall,binary,0.7804878048780488,56,CD4-22h-2e11
precision,binary,0.9885476314419573,57,CD4-22h-2e11
recall,binary,0.7784382045501127,57,CD4-22h-2e11
precision,binary,0.9890253462241965,58,CD4-22h-2e11
recall,binary,0.7757737241237959,58,CD4-22h-2e11
precision,binary,0.9889879391714735,59,CD4-22h-2e11
recall,binary,0.773109243697479,59,CD4-22h-2e11
precision,binary,0.9889560872995004,60,CD4-22h-2e11
recall,binary,0.7708546833367493,60,CD4-22h-2e11
precision,binary,0.9889211289897125,61,CD4-22h-2e11
recall,binary,0.7683951629432261,61,CD4-22h-2e11
precision,binary,0.9889006342494715,62,CD4-22h-2e11
recall,binary,0.7669604427136708,62,CD4-22h-2e11
precision,binary,0.9893758300132802,63,CD4-22h-2e11
recall,binary,0.7634761221561795,63,CD4-22h-2e11
precision,binary,0.9896055437100213,64,CD4-22h-2e11
recall,binary,0.7610166017626563,64,CD4-22h-2e11
precision,binary,0.9898422881582465,65,CD4-22h-2e11
recall,binary,0.7589670014347202,65,CD4-22h-2e11
precision,binary,0.9897959183673469,66,CD4-22h-2e11
recall,binary,0.7554826808772289,66,CD4-22h-2e11
precision,binary,0.9900242653006202,67,CD4-22h-2e11
recall,binary,0.7526132404181185,67,CD4-22h-2e11
precision,binary,0.9899891774891775,68,CD4-22h-2e11
recall,binary,0.7499487599918016,68,CD4-22h-2e11
precision,binary,0.9902359641985354,69,CD4-22h-2e11
recall,binary,0.7483090797294527,69,CD4-22h-2e11
precision,binary,0.9904839586731919,70,CD4-22h-2e11
recall,binary,0.7466693994671039,70,CD4-22h-2e11
precision,binary,0.9904475982532751,71,CD4-22h-2e11
recall,binary,0.7437999590079934,71,CD4-22h-2e11
precision,binary,0.9906900328587076,72,CD4-22h-2e11
recall,binary,0.7415453986472638,72,CD4-22h-2e11
precision,binary,0.9906413432424993,73,CD4-22h-2e11
recall,binary,0.7376511580241852,73,CD4-22h-2e11
precision,binary,0.9906181015452539,74,CD4-22h-2e11
recall,binary,0.7358065177290428,74,CD4-22h-2e11
precision,binary,0.9908612572694544,75,CD4-22h-2e11
recall,binary,0.7333469973355196,75,CD4-22h-2e11
precision,binary,0.9913960588398557,76,CD4-22h-2e11
recall,binary,0.732117237138758,76,CD4-22h-2e11
precision,binary,0.9913624965171357,77,CD4-22h-2e11
recall,binary,0.7292477966796475,77,CD4-22h-2e11
precision,binary,0.9916247906197655,78,CD4-22h-2e11
recall,binary,0.7280180364828859,78,CD4-22h-2e11
precision,binary,0.9915919282511211,79,CD4-22h-2e11
recall,binary,0.7251485960237753,79,CD4-22h-2e11
precision,binary,0.991849353569421,80,CD4-22h-2e11
recall,binary,0.7233039557286329,80,CD4-22h-2e11
precision,binary,0.9921104536489151,81,CD4-22h-2e11
recall,binary,0.7216642754662841,81,CD4-22h-2e11
precision,binary,0.9926449787835926,82,CD4-22h-2e11
recall,binary,0.7192047550727608,82,CD4-22h-2e11
precision,binary,0.9926115373685707,83,CD4-22h-2e11
recall,binary,0.7159253945480631,83,CD4-22h-2e11
precision,binary,0.99258625605931,84,CD4-22h-2e11
recall,binary,0.7134658741545399,84,CD4-22h-2e11
precision,binary,0.9928448769318833,85,CD4-22h-2e11
recall,binary,0.7110063537610166,85,CD4-22h-2e11
precision,binary,0.9933946008041356,86,CD4-22h-2e11
recall,binary,0.7089567534330805,86,CD4-22h-2e11
precision,binary,0.9933755760368663,87,CD4-22h-2e11
recall,binary,0.7069071531051445,87,CD4-22h-2e11
precision,binary,0.99364896073903,88,CD4-22h-2e11
recall,binary,0.7054724328755893,88,CD4-22h-2e11
precision,binary,0.9936397802833189,89,CD4-22h-2e11
recall,binary,0.7044476327116213,89,CD4-22h-2e11
precision,binary,0.9939095127610209,90,CD4-22h-2e11
recall,binary,0.7023980323836851,90,CD4-22h-2e11
precision,binary,0.9938829012525487,91,CD4-22h-2e11
recall,binary,0.69932363189178115,91,CD4-22h-2e11
precision,binary,0.9938686131386861,92,CD4-22h-2e11
recall,binary,0.6976839516294323,92,CD4-22h-2e11
precision,binary,0.9938470553765016,93,CD4-22h-2e11
recall,binary,0.695224431235909,93,CD4-22h-2e11
precision,binary,0.9938289744343226,94,CD4-22h-2e11
recall,binary,0.6931748309079729,94,CD4-22h-2e11
precision,binary,0.9938089622641509,95,CD4-22h-2e11
recall,binary,0.6909202705472433,95,CD4-22h-2e11
precision,binary,0.9937888198757764,96,CD4-22h-2e11
recall,binary,0.6886657101865137,96,CD4-22h-2e11
precision,binary,0.9937685459940653,97,CD4-22h-2e11
recall,binary,0.686411149825784,97,CD4-22h-2e11
precision,binary,0.9937444146559428,98,CD4-22h-2e11
recall,binary,0.6837466693994672,98,CD4-22h-2e11
precision,binary,0.9937294714840251,99,CD4-22h-2e11
recall,binary,0.6821069891371183,99,CD4-22h-2e11
precision,binary,0.9937144567494762,100,CD4-22h-2e11
recall,binary,0.6804673088747695,100,CD4-22h-2e11
precision,binary,0.9939903846153846,101,CD4-22h-2e11
recall,binary,0.6780077884812462,101,CD4-22h-2e11
precision,binary,0.9939759036144579,102,CD4-22h-2e11
recall,binary,0.6763681082188974,102,CD4-22h-2e11
precision,binary,0.9939613526570048,103,CD4-22h-2e11
recall,binary,0.6747284279565485,103,CD4-22h-2e11
precision,binary,0.9939412299303242,104,CD4-22h-2e11
recall,binary,0.6724738675958188,104,CD4-22h-2e11
precision,binary,0.9939098660170523,105,CD4-22h-2e11
recall,binary,0.6689895470383276,105,CD4-22h-2e11
precision,binary,0.9938875305623472,106,CD4-22h-2e11
recall,binary,0.6665300266448042,106,CD4-22h-2e11
precision,binary,0.9938706711615078,107,CD4-22h-2e11
recall,binary,0.6646853863496618,107,CD4-22h-2e11
precision,binary,0.9938347718865598,108,CD4-22h-2e11
recall,binary,0.6607911457265833,108,CD4-22h-2e11
precision,binary,0.9938118811881188,109,CD4-22h-2e11
recall,binary,0.65833162533306,109,CD4-22h-2e11
precision,binary,0.9938042131350682,110,CD4-22h-2e11
recall,binary,0.6575117852018856,110,CD4-22h-2e11
precision,binary,0.9940902021772939,111,CD4-22h-2e11
recall,binary,0.6550522648083623,111,CD4-22h-2e11
precision,binary,0.9940717628705148,112,CD4-22h-2e11
recall,binary,0.6530026644804263,112,CD4-22h-2e11
precision,binary,0.9940587867417136,113,CD4-22h-2e11
recall,binary,0.6515679442508711,113,CD4-22h-2e11
precision,binary,0.9940494832445975,114,CD4-22h-2e11
recall,binary,0.6505431440869031,114,CD4-22h-2e11
precision,binary,0.9940326633165829,115,CD4-22h-2e11
recall,binary,0.6486985037917606,115,CD4-22h-2e11
precision,binary,0.9943307086614174,116,CD4-22h-2e11
recall,binary,0.6470588235294118,116,CD4-22h-2e11
precision,binary,0.9946372239747634,117,CD4-22h-2e11
recall,binary,0.6462389833982374,117,CD4-22h-2e11
precision,binary,0.9949431099873578,118,CD4-22h-2e11
recall,binary,0.6452141832342693,118,CD4-22h-2e11
precision,binary,0.9949318973709218,119,CD4-22h-2e11
recall,binary,0.6437794630047141,119,CD4-22h-2e11
precision,binary,0.9949174078780177,120,CD4-22h-2e11
recall,binary,0.6419348227095716,120,CD4-22h-2e11
precision,binary,0.9949044585987261,121,CD4-22h-2e11
recall,binary,0.6402951424472227,121,CD4-22h-2e11
precision,binary,0.9948816378758797,122,CD4-22h-2e11
recall,binary,0.6374257019881123,122,CD4-22h-2e11
precision,binary,0.9948717948717949,123,CD4-22h-2e11
recall,binary,0.6361959417913506,123,CD4-22h-2e11
precision,binary,0.9948619139370585,124,CD4-22h-2e11
recall,binary,0.6349661815945891,124,CD4-22h-2e11
precision,binary,0.9948470209339775,125,CD4-22h-2e11
recall,binary,0.6331215412994466,125,CD4-22h-2e11
precision,binary,0.9948370442078089,126,CD4-22h-2e11
recall,binary,0.631891781102685,126,CD4-22h-2e11
precision,binary,0.9948119325551232,127,CD4-22h-2e11
recall,binary,0.6288173806107809,127,CD4-22h-2e11
precision,binary,0.99480012999675,128,CD4-22h-2e11
recall,binary,0.6273826603812257,128,CD4-22h-2e11
precision,binary,0.9947865754317368,129,CD4-22h-2e11
recall,binary,0.6257429801188769,129,CD4-22h-2e11
precision,binary,0.9947831757417672,130,CD4-22h-2e11
recall,binary,0.6253330600532896,130,CD4-22h-2e11
precision,binary,0.9947712418300654,131,CD4-22h-2e11
recall,binary,0.6238983398237343,131,CD4-22h-2e11
precision,binary,0.9947609692206941,132,CD4-22h-2e11
recall,binary,0.6226685796269728,132,CD4-22h-2e11
precision,binary,0.9947472094550229,133,CD4-22h-2e11
recall,binary,0.6210288993646239,133,CD4-22h-2e11
precision,binary,0.9947385728378823,134,CD4-22h-2e11
recall,binary,0.6200040992006559,134,CD4-22h-2e11
precision,binary,0.9947246950214309,135,CD4-22h-2e11
recall,binary,0.6183644189383071,135,CD4-22h-2e11
precision,binary,0.9947159841479525,136,CD4-22h-2e11
recall,binary,0.617339618774339,136,CD4-22h-2e11
precision,binary,0.9946967185946304,137,CD4-22h-2e11
recall,binary,0.6150850584136094,137,CD4-22h-2e11
precision,binary,0.994682618810236,138,CD4-22h-2e11
recall,binary,0.6134453781512605,138,CD4-22h-2e11
precision,binary,0.9946613279946613,139,CD4-22h-2e11
recall,binary,0.6109858577577373,139,CD4-22h-2e11
precision,binary,0.9946452476572959,140,CD4-22h-2e11
recall,binary,0.6091412174625948,140,CD4-22h-2e11
precision,binary,0.9946362722091854,141,CD4-22h-2e11
recall,binary,0.6081164172986268,141,CD4-22h-2e11
precision,binary,0.9946200403496974,142,CD4-22h-2e11
recall,binary,0.6062717770034843,142,CD4-22h-2e11
precision,binary,0.9946018893387314,143,CD4-22h-2e11
recall,binary,0.6042221766755482,143,CD4-22h-2e11
precision,binary,0.9945872801082544,144,CD4-22h-2e11
recall,binary,0.6025824964131994,144,CD4-22h-2e11
precision,binary,0.9949135300101729,145,CD4-22h-2e11
recall,binary,0.6013527362164378,145,CD4-22h-2e11
precision,binary,0.9952364749914937,146,CD4-22h-2e11
recall,binary,0.5995080959212954,146,CD4-22h-2e11
precision,binary,0.9952283571915473,147,CD4-22h-2e11
recall,binary,0.5984832957573273,147,CD4-22h-2e11
precision,binary,0.9952169456781688,148,CD4-22h-2e11
recall,binary,0.5970485755277721,148,CD4-22h-2e11
precision,binary,0.99519890260631,149,CD4-22h-2e11
recall,binary,0.5947940151670424,149,CD4-22h-2e11
precision,binary,0.9951890034364261,150,CD4-22h-2e11
recall,binary,0.5935642549702808,150,CD4-22h-2e11
precision,binary,0.9955172413793103,151,CD4-22h-2e11
recall,binary,0.5917196146751383,151,CD4-22h-2e11
precision,binary,0.9955125992405938,152,CD4-22h-2e11
recall,binary,0.5911047345767575,152,CD4-22h-2e11
precision,binary,0.9955017301038063,153,CD4-22h-2e11
recall,binary,0.5896700143472023,153,CD4-22h-2e11
precision,binary,0.9954954954954955,154,CD4-22h-2e11
recall,binary,0.5888501742160279,154,CD4-22h-2e11
precision,binary,0.995484543244182,155,CD4-22h-2e11
recall,binary,0.5874154539864727,155,CD4-22h-2e11
precision,binary,0.9954688044614849,156,CD4-22h-2e11
recall,binary,0.5853658536585366,156,CD4-22h-2e11
precision,binary,0.9954577218728162,157,CD4-22h-2e11
recall,binary,0.5839311334289814,157,CD4-22h-2e11
precision,binary,0.9954513645906228,158,CD4-22h-2e11
recall,binary,0.583111293297807,158,CD4-22h-2e11
precision,binary,0.9957894736842106,159,CD4-22h-2e11
recall,binary,0.5816765730682517,159,CD4-22h-2e11
precision,binary,0.9957805907172996,160,CD4-22h-2e11
recall,binary,0.58044681287149,160,CD4-22h-2e11
precision,binary,0.9957716701902748,161,CD4-22h-2e11
recall,binary,0.5792170526747284,161,CD4-22h-2e11
precision,binary,0.9957627118644068,162,CD4-22h-2e11
recall,binary,0.5779872924779668,162,CD4-22h-2e11
precision,binary,0.9957492029755579,163,CD4-22h-2e11
recall,binary,0.5761426521828243,163,CD4-22h-2e11
precision,binary,0.9957340917170281,164,CD4-22h-2e11
recall,binary,0.5740930518548883,164,CD4-22h-2e11
precision,binary,0.9957234497505346,165,CD4-22h-2e11
recall,binary,0.5726583316253331,165,CD4-22h-2e11
precision,binary,0.995709688952449,166,CD4-22h-2e11
recall,binary,0.5708136913301907,166,CD4-22h-2e11
precision,binary,0.9957035445757251,167,CD4-22h-2e11
recall,binary,0.5699938511990162,167,CD4-22h-2e11
precision,binary,0.9956927494615937,168,CD4-22h-2e11
recall,binary,0.568559130969461,168,CD4-22h-2e11
precision,binary,0.99568345323741,169,CD4-22h-2e11
recall,binary,0.5673293707726993,169,CD4-22h-2e11
precision,binary,0.9956678700361011,170,CD4-22h-2e11
recall,binary,0.5652797704447633,170,CD4-22h-2e11
precision,binary,0.9956537486417965,171,CD4-22h-2e11
recall,binary,0.5634351301496209,171,CD4-22h-2e11
precision,binary,0.996,172,CD4-22h-2e11
recall,binary,0.5613855298216848,172,CD4-22h-2e11
precision,binary,0.995995631598107,173,CD4-22h-2e11
recall,binary,0.5607706497233039,173,CD4-22h-2e11
precision,binary,0.9959912536443148,174,CD4-22h-2e11
recall,binary,0.5601557696249232,174,CD4-22h-2e11
precision,binary,0.9959736456808199,175,CD4-22h-2e11
recall,binary,0.5576962492313999,175,CD4-22h-2e11
precision,binary,0.995966263292996,176,CD4-22h-2e11
recall,binary,0.5566714490674318,176,CD4-22h-2e11
precision,binary,0.9959529065489331,177,CD4-22h-2e11
recall,binary,0.5548268087722894,177,CD4-22h-2e11
precision,binary,0.9959364610269671,178,CD4-22h-2e11
recall,binary,0.5525722484115597,178,CD4-22h-2e11
precision,binary,0.9962962962962963,179,CD4-22h-2e11
recall,binary,0.5513424882147981,179,CD4-22h-2e11
precision,binary,0.9962935507783544,180,CD4-22h-2e11
recall,binary,0.5509325681492109,180,CD4-22h-2e11
precision,binary,0.9962866691422205,181,CD4-22h-2e11
recall,binary,0.5499077679852429,181,CD4-22h-2e11
precision,binary,0.996276991809382,182,CD4-22h-2e11
recall,binary,0.5484730477556876,182,CD4-22h-2e11
precision,binary,0.996267263904442,183,CD4-22h-2e11
recall,binary,0.5470383275261324,183,CD4-22h-2e11
precision,binary,0.996258885147774,184,CD4-22h-2e11
recall,binary,0.5458085673293708,184,CD4-22h-2e11
precision,binary,0.9962490622655664,185,CD4-22h-2e11
recall,binary,0.5443738470998155,185,CD4-22h-2e11
precision,binary,0.9962406015037594,186,CD4-22h-2e11
recall,binary,0.5431440869030539,186,CD4-22h-2e11
precision,binary,0.9962235649546828,187,CD4-22h-2e11
recall,binary,0.5406845665095307,187,CD4-22h-2e11
precision,binary,0.9962121212121212,188,CD4-22h-2e11
recall,binary,0.5390448862471818,188,CD4-22h-2e11
precision,binary,0.9962034927866363,189,CD4-22h-2e11
recall,binary,0.5378151260504201,189,CD4-22h-2e11
precision,binary,0.9961933764750666,190,CD4-22h-2e11
recall,binary,0.5363804058208649,190,CD4-22h-2e11
precision,binary,0.9961817487590684,191,CD4-22h-2e11
recall,binary,0.534740725558516,191,CD4-22h-2e11
precision,binary,0.9961729812476081,192,CD4-22h-2e11
recall,binary,0.5335109653617545,192,CD4-22h-2e11
precision,binary,0.9961700497893528,193,CD4-22h-2e11
recall,binary,0.5331010452961672,193,CD4-22h-2e11
precision,binary,0.9961597542242704,194,CD4-22h-2e11
recall,binary,0.531666325066612,194,CD4-22h-2e11
precision,binary,0.9961508852963818,195,CD4-22h-2e11
recall,binary,0.5304365648698504,195,CD4-22h-2e11
precision,binary,0.9965277777777778,196,CD4-22h-2e11
recall,binary,0.5294117647058824,196,CD4-22h-2e11
precision,binary,0.9965156794425087,197,CD4-22h-2e11
recall,binary,0.5275671244107399,197,CD4-22h-2e11
precision,binary,0.9965075669383003,198,CD4-22h-2e11
recall,binary,0.5263373642139783,198,CD4-22h-2e11
precision,binary,0.9965021375825884,199,CD4-22h-2e11
recall,binary,0.5255175240828038,199,CD4-22h-2e11
precision,binary,0.9964912280701754,200,CD4-22h-2e11
recall,binary,0.523877843820455,200,CD4-22h-2e11
precision,binary,0.996484375,201,CD4-22h-2e11
recall,binary,0.522853043656487,201,CD4-22h-2e11
precision,binary,0.9964719717757742,202,CD4-22h-2e11
recall,binary,0.5210084033613446,202,CD4-22h-2e11
precision,binary,0.9964678178963893,203,CD4-22h-2e11
recall,binary,0.5203935232629637,203,CD4-22h-2e11
precision,binary,0.9964608729846638,204,CD4-22h-2e11
recall,binary,0.5193687230989957,204,CD4-22h-2e11
precision,binary,0.9964525029562475,205,CD4-22h-2e11
recall,binary,0.518138962902234,205,CD4-22h-2e11
precision,binary,0.996437054631829,206,CD4-22h-2e11
recall,binary,0.5158844025415044,206,CD4-22h-2e11
precision,binary,0.9964299880999603,207,CD4-22h-2e11
recall,binary,0.5148596023775364,207,CD4-22h-2e11
precision,binary,0.9964186231595702,208,CD4-22h-2e11
recall,binary,0.5132199221151875,208,CD4-22h-2e11
precision,binary,0.9964071856287425,209,CD4-22h-2e11
recall,binary,0.5115802418528387,209,CD4-22h-2e11
precision,binary,0.9963927855711423,210,CD4-22h-2e11
recall,binary,0.5095306415249027,210,CD4-22h-2e11
precision,binary,0.9963811821471653,211,CD4-22h-2e11
recall,binary,0.5078909612625538,211,CD4-22h-2e11
precision,binary,0.9963680387409201,212,CD4-22h-2e11
recall,binary,0.5060463209674113,212,CD4-22h-2e11
precision,binary,0.9963621665319321,213,CD4-22h-2e11
recall,binary,0.5052264808362369,213,CD4-22h-2e11
precision,binary,0.9963459196102314,214,CD4-22h-2e11
recall,binary,0.5029719204755073,214,CD4-22h-2e11
precision,binary,0.99633699633699635,215,CD4-22h-2e11
recall,binary,0.5017421602787456,215,CD4-22h-2e11
precision,binary,0.9963220269718022,216,CD4-22h-2e11
recall,binary,0.4996925599508096,216,CD4-22h-2e11
precision,binary,0.9963160049119935,217,CD4-22h-2e11
recall,binary,0.49887271981963516,217,CD4-22h-2e11
precision,binary,0.9963054187192119,218,CD4-22h-2e11
recall,binary,0.49743799959007995,218,CD4-22h-2e11
precision,binary,0.9962947715109098,219,CD4-22h-2e11
recall,binary,0.4960032793605247,219,CD4-22h-2e11
precision,binary,0.9962840627580511,220,CD4-22h-2e11
recall,binary,0.4945685591309695,220,CD4-22h-2e11
precision,binary,0.9962794543199669,221,CD4-22h-2e11
recall,binary,0.49395367903258863,221,CD4-22h-2e11
precision,binary,0.9962732919254659,222,CD4-22h-2e11
recall,binary,0.4931338389014142,222,CD4-22h-2e11
precision,binary,0.9962593516209476,223,CD4-22h-2e11
recall,binary,0.4912891986062718,223,CD4-22h-2e11
precision,binary,0.99625,224,CD4-22h-2e11
recall,binary,0.49005943840951016,224,CD4-22h-2e11
precision,binary,0.9962437395659433,225,CD4-22h-2e11
recall,binary,0.48923959827833574,225,CD4-22h-2e11
precision,binary,0.9962264150943396,226,CD4-22h-2e11
recall,binary,0.48698503791760606,226,CD4-22h-2e11
precision,binary,0.996215306980656,227,CD4-22h-2e11
recall,binary,0.48555031768805085,227,CD4-22h-2e11
precision,binary,0.9962089300758215,228,CD4-22h-2e11
recall,binary,0.4847304775568764,228,CD4-22h-2e11
precision,binary,0.9962057335581788,229,CD4-22h-2e11
recall,binary,0.4843205574912892,229,CD4-22h-2e11
precision,binary,0.9961928934010152,230,CD4-22h-2e11
recall,binary,0.4826808772289404,230,CD4-22h-2e11
precision,binary,0.9961880559085133,231,CD4-22h-2e11
recall,binary,0.48206599713055953,231,CD4-22h-2e11
precision,binary,0.9961799660441426,232,CD4-22h-2e11
recall,binary,0.48104119696659153,232,CD4-22h-2e11
precision,binary,0.9961702127659574,233,CD4-22h-2e11
recall,binary,0.4798114367698299,233,CD4-22h-2e11
precision,binary,0.9961587708066582,234,CD4-22h-2e11
recall,binary,0.47837671654027464,234,CD4-22h-2e11
precision,binary,0.9961456102783726,235,CD4-22h-2e11
recall,binary,0.4767370362779258,235,CD4-22h-2e11
precision,binary,0.9961356805495921,236,CD4-22h-2e11
recall,binary,0.47550727608116417,236,CD4-22h-2e11
precision,binary,0.9961323592608509,237,CD4-22h-2e11
recall,binary,0.47509735601557695,237,CD4-22h-2e11
precision,binary,0.9961256995264743,238,CD4-22h-2e11
recall,binary,0.47427751588440253,238,CD4-22h-2e11
precision,binary,0.9961123110151188,239,CD4-22h-2e11
recall,binary,0.4726378356220537,239,CD4-22h-2e11
precision,binary,0.9961089494163424,240,CD4-22h-2e11
recall,binary,0.4722279155564665,240,CD4-22h-2e11
precision,binary,0.9961005199306759,241,CD4-22h-2e11
recall,binary,0.4712031153924985,241,CD4-22h-2e11
precision,binary,0.9960886571056062,242,CD4-22h-2e11
recall,binary,0.4697683951629432,242,CD4-22h-2e11
precision,binary,0.9960767218831735,243,CD4-22h-2e11
recall,binary,0.468333674933388,243,CD4-22h-2e11
precision,binary,0.9960750109027475,244,CD4-22h-2e11
recall,binary,0.4681287149005944,244,CD4-22h-2e11
precision,binary,0.9960664335664335,245,CD4-22h-2e11
recall,binary,0.4671039147366264,245,CD4-22h-2e11
precision,binary,0.9960578186596584,246,CD4-22h-2e11
recall,binary,0.4660791145726583,246,CD4-22h-2e11
precision,binary,0.996043956043956,247,CD4-22h-2e11
recall,binary,0.4644394343103095,247,CD4-22h-2e11
precision,binary,0.9960369881109643,248,CD4-22h-2e11
recall,binary,0.46361959417913506,248,CD4-22h-2e11
precision,binary,0.9960229783473266,249,CD4-22h-2e11
recall,binary,0.4619799139167862,249,CD4-22h-2e11
