.metric,.estimator,.estimate,umi_cutoff,group
recall,binary,0.9196754563894524,44,CD4-6h-2e11
precision,binary,0.9217922606924643,45,CD4-6h-2e11
recall,binary,0.918052738336714,45,CD4-6h-2e11
precision,binary,0.9236111111111112,46,CD4-6h-2e11
recall,binary,0.9172413793103448,46,CD4-6h-2e11
precision,binary,0.9253792537925379,47,CD4-6h-2e11
recall,binary,0.9156186612576065,47,CD4-6h-2e11
precision,binary,0.9257283545342634,48,CD4-6h-2e11
recall,binary,0.9152129817444219,48,CD4-6h-2e11
precision,binary,0.9271904566022213,49,CD4-6h-2e11
recall,binary,0.9144016227180527,49,CD4-6h-2e11
precision,binary,0.9282769991755977,50,CD4-6h-2e11
recall,binary,0.9135902636916836,50,CD4-6h-2e11
precision,binary,0.9294263309946348,51,CD4-6h-2e11
recall,binary,0.9135902636916836,51,CD4-6h-2e11
precision,binary,0.930549813972716,52,CD4-6h-2e11
recall,binary,0.913184584178499,52,CD4-6h-2e11
precision,binary,0.9312059676750932,53,CD4-6h-2e11
recall,binary,0.9115618661257606,53,CD4-6h-2e11
precision,binary,0.9318936877076412,54,CD4-6h-2e11
recall,binary,0.9103448275862069,54,CD4-6h-2e11
precision,binary,0.9322808475280432,55,CD4-6h-2e11
recall,binary,0.9103448275862069,55,CD4-6h-2e11
precision,binary,0.9326683291770573,56,CD4-6h-2e11
recall,binary,0.9103448275862069,56,CD4-6h-2e11
precision,binary,0.9330282861896838,57,CD4-6h-2e11
recall,binary,0.9099391480730223,57,CD4-6h-2e11
precision,binary,0.9341117597998332,58,CD4-6h-2e11
recall,binary,0.9087221095334685,58,CD4-6h-2e11
precision,binary,0.9356456330965316,59,CD4-6h-2e11
recall,binary,0.908316430020284,59,CD4-6h-2e11
precision,binary,0.9359028068705488,60,CD4-6h-2e11
recall,binary,0.9062880324543611,60,CD4-6h-2e11
precision,binary,0.9358490566037736,61,CD4-6h-2e11
recall,binary,0.9054766734279919,61,CD4-6h-2e11
precision,binary,0.9361612767744645,62,CD4-6h-2e11
recall,binary,0.9042596348884381,62,CD4-6h-2e11
precision,binary,0.9367888748419722,63,CD4-6h-2e11
recall,binary,0.9018255578093306,63,CD4-6h-2e11
precision,binary,0.9371042634022795,64,CD4-6h-2e11
recall,binary,0.9006085192697769,64,CD4-6h-2e11
precision,binary,0.937447168216399,65,CD4-6h-2e11
recall,binary,0.8997971602434077,65,CD4-6h-2e11
precision,binary,0.9382141345746932,66,CD4-6h-2e11
recall,binary,0.8993914807302231,66,CD4-6h-2e11
precision,binary,0.9389571852479864,67,CD4-6h-2e11
recall,binary,0.8985801217038539,67,CD4-6h-2e11
precision,binary,0.93972835314091685,68,CD4-6h-2e11
recall,binary,0.8981744421906693,68,CD4-6h-2e11
precision,binary,0.9400510204081632,69,CD4-6h-2e11
recall,binary,0.8969574036511156,69,CD4-6h-2e11
precision,binary,0.9404001702852277,70,CD4-6h-2e11
recall,binary,0.8961460446247465,70,CD4-6h-2e11
precision,binary,0.9407754580315296,71,CD4-6h-2e11
recall,binary,0.8957403651115619,71,CD4-6h-2e11
precision,binary,0.9415529010238908,72,CD4-6h-2e11
recall,binary,0.8953346855983773,72,CD4-6h-2e11
precision,binary,0.9422336328626444,73,CD4-6h-2e11
recall,binary,0.8933062880324544,73,CD4-6h-2e11
precision,binary,0.9421593830334191,74,CD4-6h-2e11
recall,binary,0.8920892494929006,74,CD4-6h-2e11
precision,binary,0.9429429429429429,75,CD4-6h-2e11
recall,binary,0.891683569979716,75,CD4-6h-2e11
precision,binary,0.944110060189166,76,CD4-6h-2e11
recall,binary,0.8908722109533469,76,CD4-6h-2e11
precision,binary,0.944516129032258,77,CD4-6h-2e11
recall,binary,0.8908722109533469,77,CD4-6h-2e11
precision,binary,0.9455958549222798,78,CD4-6h-2e11
recall,binary,0.8884381338742393,78,CD4-6h-2e11
precision,binary,0.9459342560553633,79,CD4-6h-2e11
recall,binary,0.8872210953346856,79,CD4-6h-2e11
precision,binary,0.9459108610990913,80,CD4-6h-2e11
recall,binary,0.886815415821501,80,CD4-6h-2e11
precision,binary,0.9467071057192374,81,CD4-6h-2e11
recall,binary,0.8864097363083164,81,CD4-6h-2e11
precision,binary,0.9475054229934924,82,CD4-6h-2e11
recall,binary,0.8860040567951318,82,CD4-6h-2e11
precision,binary,0.94830582102519545,83,CD4-6h-2e11
recall,binary,0.8855983772819472,83,CD4-6h-2e11
precision,binary,0.9490639965171963,84,CD4-6h-2e11
recall,binary,0.8843813387423936,84,CD4-6h-2e11
precision,binary,0.9503051438535309,85,CD4-6h-2e11
recall,binary,0.8843813387423936,85,CD4-6h-2e11
precision,binary,0.951048951048951,86,CD4-6h-2e11
recall,binary,0.8827586206896552,86,CD4-6h-2e11
precision,binary,0.9510061242344707,87,CD4-6h-2e11
recall,binary,0.881947261663286,87,CD4-6h-2e11
precision,binary,0.9513584574934268,88,CD4-6h-2e11
recall,binary,0.8807302231237323,88,CD4-6h-2e11
precision,binary,0.9534065934065934,89,CD4-6h-2e11
recall,binary,0.8799188640973631,89,CD4-6h-2e11
precision,binary,0.9537852112676056,90,CD4-6h-2e11
recall,binary,0.8791075050709939,90,CD4-6h-2e11
precision,binary,0.9554477282752536,91,CD4-6h-2e11
recall,binary,0.8787018255578093,91,CD4-6h-2e11
precision,binary,0.9562720848056537,92,CD4-6h-2e11
recall,binary,0.8782961460446247,92,CD4-6h-2e11
precision,binary,0.9575409111012826,93,CD4-6h-2e11
recall,binary,0.8782961460446247,93,CD4-6h-2e11
precision,binary,0.95792736935341,94,CD4-6h-2e11
recall,binary,0.8774847870182556,94,CD4-6h-2e11
precision,binary,0.9587217043941412,95,CD4-6h-2e11
recall,binary,0.8762677484787018,95,CD4-6h-2e11
precision,binary,0.9595555555555556,96,CD4-6h-2e11
recall,binary,0.8758620689655172,96,CD4-6h-2e11
precision,binary,0.9595195729537367,97,CD4-6h-2e11
recall,binary,0.875050709939148,97,CD4-6h-2e11
precision,binary,0.9595015576323987,98,CD4-6h-2e11
recall,binary,0.8746450304259635,98,CD4-6h-2e11
precision,binary,0.9594474153297683,99,CD4-6h-2e11
recall,binary,0.8734279918864097,99,CD4-6h-2e11
precision,binary,0.9594474153297683,100,CD4-6h-2e11
recall,binary,0.8734279918864097,100,CD4-6h-2e11
precision,binary,0.9611086276262852,101,CD4-6h-2e11
recall,binary,0.8722109533468559,101,CD4-6h-2e11
precision,binary,0.9610738255033557,102,CD4-6h-2e11
recall,binary,0.8713995943204869,102,CD4-6h-2e11
precision,binary,0.961038961038961,103,CD4-6h-2e11
recall,binary,0.8705882352941177,103,CD4-6h-2e11
precision,binary,0.9614003590664273,104,CD4-6h-2e11
recall,binary,0.8689655172413793,104,CD4-6h-2e11
precision,binary,0.9617805755395683,105,CD4-6h-2e11
recall,binary,0.8677484787018256,105,CD4-6h-2e11
precision,binary,0.9617117117117117,106,CD4-6h-2e11
recall,binary,0.8661257606490872,106,CD4-6h-2e11
precision,binary,0.961659900766802,107,CD4-6h-2e11
recall,binary,0.8649087221095335,107,CD4-6h-2e11
precision,binary,0.9620767494356659,108,CD4-6h-2e11
recall,binary,0.8645030425963489,108,CD4-6h-2e11
precision,binary,0.9625112917795845,109,CD4-6h-2e11
recall,binary,0.8645030425963489,109,CD4-6h-2e11
precision,binary,0.9624604251469923,110,CD4-6h-2e11
recall,binary,0.8632860040567951,110,CD4-6h-2e11
precision,binary,0.9628791308284291,111,CD4-6h-2e11
recall,binary,0.8628803245436105,111,CD4-6h-2e11
precision,binary,0.9637352674524026,112,CD4-6h-2e11
recall,binary,0.8624746450304259,112,CD4-6h-2e11
precision,binary,0.9637023593466425,113,CD4-6h-2e11
recall,binary,0.8616632860040568,113,CD4-6h-2e11
precision,binary,0.9636858828869723,114,CD4-6h-2e11
recall,binary,0.8612576064908722,114,CD4-6h-2e11
precision,binary,0.9644808743169399,115,CD4-6h-2e11
recall,binary,0.8592292089249493,115,CD4-6h-2e11
precision,binary,0.9658002735978112,116,CD4-6h-2e11
recall,binary,0.8592292089249493,116,CD4-6h-2e11
precision,binary,0.9658002735978112,117,CD4-6h-2e11
recall,binary,0.8592292089249493,117,CD4-6h-2e11
precision,binary,0.9662408759124088,118,CD4-6h-2e11
recall,binary,0.8592292089249493,118,CD4-6h-2e11
precision,binary,0.9662408759124088,119,CD4-6h-2e11
recall,binary,0.8592292089249493,119,CD4-6h-2e11
precision,binary,0.9661946094106898,120,CD4-6h-2e11
recall,binary,0.8580121703853956,120,CD4-6h-2e11
precision,binary,0.967032967032967,121,CD4-6h-2e11
recall,binary,0.8567951318458418,121,CD4-6h-2e11
precision,binary,0.967032967032967,122,CD4-6h-2e11
recall,binary,0.8567951318458418,122,CD4-6h-2e11
precision,binary,0.967032967032967,123,CD4-6h-2e11
recall,binary,0.8567951318458418,123,CD4-6h-2e11
precision,binary,0.9674162459843965,124,CD4-6h-2e11
recall,binary,0.8551724137931035,124,CD4-6h-2e11
precision,binary,0.9674162459843965,125,CD4-6h-2e11
recall,binary,0.8551724137931035,125,CD4-6h-2e11
precision,binary,0.9673413063477461,126,CD4-6h-2e11
recall,binary,0.8531440162271805,126,CD4-6h-2e11
precision,binary,0.9673262770363553,127,CD4-6h-2e11
recall,binary,0.8527383367139959,127,CD4-6h-2e11
precision,binary,0.9672660212079299,128,CD4-6h-2e11
recall,binary,0.8511156186612576,128,CD4-6h-2e11
precision,binary,0.9677121771217713,129,CD4-6h-2e11
recall,binary,0.8511156186612576,129,CD4-6h-2e11
precision,binary,0.9677121771217713,130,CD4-6h-2e11
recall,binary,0.8511156186612576,130,CD4-6h-2e11
precision,binary,0.9676823638042474,131,CD4-6h-2e11
recall,binary,0.8503042596348884,131,CD4-6h-2e11
precision,binary,0.9680555555555556,132,CD4-6h-2e11
recall,binary,0.8482758620689655,132,CD4-6h-2e11
precision,binary,0.9684893419833179,133,CD4-6h-2e11
recall,binary,0.847870182555781,133,CD4-6h-2e11
precision,binary,0.9684601113172542,134,CD4-6h-2e11
recall,binary,0.8470588235294118,134,CD4-6h-2e11
precision,binary,0.9688372093023255,135,CD4-6h-2e11
recall,binary,0.8450304259634889,135,CD4-6h-2e11
precision,binary,0.968822708236389,136,CD4-6h-2e11
recall,binary,0.8446247464503043,136,CD4-6h-2e11
precision,binary,0.9688081936685289,137,CD4-6h-2e11
recall,binary,0.8442190669371197,137,CD4-6h-2e11
precision,binary,0.9692451071761417,138,CD4-6h-2e11
recall,binary,0.8438133874239351,138,CD4-6h-2e11
precision,binary,0.9692307692307692,139,CD4-6h-2e11
recall,binary,0.8434077079107505,139,CD4-6h-2e11
precision,binary,0.9692164179104478,140,CD4-6h-2e11
recall,binary,0.8430020283975659,140,CD4-6h-2e11
precision,binary,0.9692020531964536,141,CD4-6h-2e11
recall,binary,0.8425963488843813,141,CD4-6h-2e11
precision,binary,0.9691155825924193,142,CD4-6h-2e11
recall,binary,0.8401622718052738,142,CD4-6h-2e11
precision,binary,0.9690576652601969,143,CD4-6h-2e11
recall,binary,0.8385395537525355,143,CD4-6h-2e11
precision,binary,0.9690576652601969,144,CD4-6h-2e11
recall,binary,0.8385395537525355,144,CD4-6h-2e11
precision,binary,0.9690431519699813,145,CD4-6h-2e11
recall,binary,0.8381338742393509,145,CD4-6h-2e11
precision,binary,0.9690140845070423,146,CD4-6h-2e11
recall,binary,0.8373225152129817,146,CD4-6h-2e11
precision,binary,0.9694261523988711,147,CD4-6h-2e11
recall,binary,0.8361054766734279,147,CD4-6h-2e11
precision,binary,0.9698539802166746,148,CD4-6h-2e11
recall,binary,0.8352941176470589,148,CD4-6h-2e11
precision,binary,0.9702970297029703,149,CD4-6h-2e11
recall,binary,0.8348884381338743,149,CD4-6h-2e11
precision,binary,0.9702830188679246,150,CD4-6h-2e11
recall,binary,0.8344827586206897,150,CD4-6h-2e11
precision,binary,0.9702830188679246,151,CD4-6h-2e11
recall,binary,0.8344827586206897,151,CD4-6h-2e11
precision,binary,0.9707271010387157,152,CD4-6h-2e11
recall,binary,0.8340770791075051,152,CD4-6h-2e11
precision,binary,0.97117202268431,153,CD4-6h-2e11
recall,binary,0.8336713995943205,153,CD4-6h-2e11
precision,binary,0.97117202268431,154,CD4-6h-2e11
recall,binary,0.8336713995943205,154,CD4-6h-2e11
precision,binary,0.9725248697299858,155,CD4-6h-2e11
recall,binary,0.8328600405679513,155,CD4-6h-2e11
precision,binary,0.9724988146040777,156,CD4-6h-2e11
recall,binary,0.8320486815415822,156,CD4-6h-2e11
precision,binary,0.9724596391263058,157,CD4-6h-2e11
recall,binary,0.8308316430020284,157,CD4-6h-2e11
precision,binary,0.9724203518782691,158,CD4-6h-2e11
recall,binary,0.8296146044624746,158,CD4-6h-2e11
precision,binary,0.9723809523809523,159,CD4-6h-2e11
recall,binary,0.8283975659229209,159,CD4-6h-2e11
precision,binary,0.9728312678741659,160,CD4-6h-2e11
recall,binary,0.8279918864097363,160,CD4-6h-2e11
precision,binary,0.9732696897374702,161,CD4-6h-2e11
recall,binary,0.8271805273833671,161,CD4-6h-2e11
precision,binary,0.9736967957914874,162,CD4-6h-2e11
recall,binary,0.8259634888438134,162,CD4-6h-2e11
precision,binary,0.974150311153662,163,CD4-6h-2e11
recall,binary,0.8255578093306288,163,CD4-6h-2e11
precision,binary,0.9745803357314149,164,CD4-6h-2e11
recall,binary,0.824340770791075,164,CD4-6h-2e11
precision,binary,0.9745559289486317,165,CD4-6h-2e11
recall,binary,0.8235294117647058,165,CD4-6h-2e11
precision,binary,0.9745314752522826,166,CD4-6h-2e11
recall,binary,0.8227180527383368,166,CD4-6h-2e11
precision,binary,0.9749759384023099,167,CD4-6h-2e11
recall,binary,0.8219066937119676,167,CD4-6h-2e11
precision,binary,0.9749638902262879,168,CD4-6h-2e11
recall,binary,0.821501014198783,168,CD4-6h-2e11
precision,binary,0.9749518304431599,169,CD4-6h-2e11
recall,binary,0.8210953346855984,169,CD4-6h-2e11
precision,binary,0.974903474903475,170,CD4-6h-2e11
recall,binary,0.8194726166328601,170,CD4-6h-2e11
precision,binary,0.974903474903475,171,CD4-6h-2e11
recall,binary,0.8194726166328601,171,CD4-6h-2e11
precision,binary,0.9753623188405797,172,CD4-6h-2e11
recall,binary,0.8190669371196755,172,CD4-6h-2e11
precision,binary,0.9753504108264862,173,CD4-6h-2e11
recall,binary,0.8186612576064909,173,CD4-6h-2e11
precision,binary,0.9752906976744186,174,CD4-6h-2e11
recall,binary,0.8166328600405679,174,CD4-6h-2e11
precision,binary,0.975266731328807,175,CD4-6h-2e11
recall,binary,0.8158215010141988,175,CD4-6h-2e11
precision,binary,0.9752427184466019,176,CD4-6h-2e11
recall,binary,0.8150101419878296,176,CD4-6h-2e11
precision,binary,0.9756927564414195,177,CD4-6h-2e11
recall,binary,0.8141987829614604,177,CD4-6h-2e11
precision,binary,0.9756572541382668,178,CD4-6h-2e11
recall,binary,0.8129817444219067,178,CD4-6h-2e11
precision,binary,0.9765853658536585,179,CD4-6h-2e11
recall,binary,0.8121703853955375,179,CD4-6h-2e11
precision,binary,0.9770395701025891,180,CD4-6h-2e11
recall,binary,0.8113590263691683,180,CD4-6h-2e11
precision,binary,0.977484092021537,181,CD4-6h-2e11
recall,binary,0.8101419878296146,181,CD4-6h-2e11
precision,binary,0.977484092021537,182,CD4-6h-2e11
recall,binary,0.8101419878296146,182,CD4-6h-2e11
precision,binary,0.9779627815866797,183,CD4-6h-2e11
recall,binary,0.8101419878296146,183,CD4-6h-2e11
precision,binary,0.9779519843214111,184,CD4-6h-2e11
recall,binary,0.8097363083164301,184,CD4-6h-2e11
precision,binary,0.9793611793611794,185,CD4-6h-2e11
recall,binary,0.8085192697768763,185,CD4-6h-2e11
precision,binary,0.9797930014785609,186,CD4-6h-2e11
recall,binary,0.8064908722109534,186,CD4-6h-2e11
precision,binary,0.9797830374753451,187,CD4-6h-2e11
recall,binary,0.8060851926977688,187,CD4-6h-2e11
precision,binary,0.9807217004448838,188,CD4-6h-2e11
recall,binary,0.804868154158215,188,CD4-6h-2e11
precision,binary,0.9807121661721068,189,CD4-6h-2e11
recall,binary,0.8044624746450304,189,CD4-6h-2e11
precision,binary,0.9807026224641266,190,CD4-6h-2e11
recall,binary,0.8040567951318458,190,CD4-6h-2e11
precision,binary,0.9811601388200297,191,CD4-6h-2e11
recall,binary,0.8028397565922921,191,CD4-6h-2e11
precision,binary,0.9811507936507936,192,CD4-6h-2e11
recall,binary,0.8024340770791075,192,CD4-6h-2e11
precision,binary,0.9811414392059553,193,CD4-6h-2e11
recall,binary,0.8020283975659229,193,CD4-6h-2e11
precision,binary,0.9811227024341779,194,CD4-6h-2e11
recall,binary,0.8012170385395537,194,CD4-6h-2e11
precision,binary,0.9811039283938339,195,CD4-6h-2e11
recall,binary,0.8004056795131845,195,CD4-6h-2e11
precision,binary,0.981094527363184,196,CD4-6h-2e11
recall,binary,0.8,196,CD4-6h-2e11
precision,binary,0.981094527363184,197,CD4-6h-2e11
recall,binary,0.8,197,CD4-6h-2e11
precision,binary,0.981094527363184,198,CD4-6h-2e11
recall,binary,0.8,198,CD4-6h-2e11
precision,binary,0.9810851169736187,199,CD4-6h-2e11
recall,binary,0.7995943204868154,199,CD4-6h-2e11
precision,binary,0.9810851169736187,200,CD4-6h-2e11
recall,binary,0.7995943204868154,200,CD4-6h-2e11
precision,binary,0.9810851169736187,201,CD4-6h-2e11
recall,binary,0.7995943204868154,201,CD4-6h-2e11
precision,binary,0.9815645241654211,202,CD4-6h-2e11
recall,binary,0.7991886409736308,202,CD4-6h-2e11
precision,binary,0.9815645241654211,203,CD4-6h-2e11
recall,binary,0.7991886409736308,203,CD4-6h-2e11
precision,binary,0.9815645241654211,204,CD4-6h-2e11
recall,binary,0.7991886409736308,204,CD4-6h-2e11
precision,binary,0.9815461346633416,205,CD4-6h-2e11
recall,binary,0.7983772819472617,205,CD4-6h-2e11
precision,binary,0.9815461346633416,206,CD4-6h-2e11
recall,binary,0.7983772819472617,206,CD4-6h-2e11
precision,binary,0.9824912456228114,207,CD4-6h-2e11
recall,binary,0.7967545638945234,207,CD4-6h-2e11
precision,binary,0.9824737105658488,208,CD4-6h-2e11
recall,binary,0.7959432048681542,208,CD4-6h-2e11
precision,binary,0.9829317269076305,209,CD4-6h-2e11
recall,binary,0.7943204868154158,209,CD4-6h-2e11
precision,binary,0.9829231541938724,210,CD4-6h-2e11
recall,binary,0.7939148073022312,210,CD4-6h-2e11
precision,binary,0.9829231541938724,211,CD4-6h-2e11
recall,binary,0.7939148073022312,211,CD4-6h-2e11
precision,binary,0.9834170854271357,212,CD4-6h-2e11
recall,binary,0.7939148073022312,212,CD4-6h-2e11
precision,binary,0.9838872104733132,213,CD4-6h-2e11
recall,binary,0.7926977687626775,213,CD4-6h-2e11
precision,binary,0.9838709677419355,214,CD4-6h-2e11
recall,binary,0.7918864097363083,214,CD4-6h-2e11
precision,binary,0.9838628340897629,215,CD4-6h-2e11
recall,binary,0.7914807302231237,215,CD4-6h-2e11
precision,binary,0.9838383838383838,216,CD4-6h-2e11
recall,binary,0.79026369168357,216,CD4-6h-2e11
precision,binary,0.9838383838383838,217,CD4-6h-2e11
recall,binary,0.79026369168357,217,CD4-6h-2e11
precision,binary,0.9838302172814553,218,CD4-6h-2e11
recall,binary,0.7898580121703854,218,CD4-6h-2e11
precision,binary,0.9838138593829034,219,CD4-6h-2e11
recall,binary,0.7890466531440162,219,CD4-6h-2e11
precision,binary,0.9843037974683544,220,CD4-6h-2e11
recall,binary,0.7886409736308316,220,CD4-6h-2e11
precision,binary,0.9842958459979737,221,CD4-6h-2e11
recall,binary,0.788235294117647,221,CD4-6h-2e11
precision,binary,0.9842719431760527,222,CD4-6h-2e11
recall,binary,0.7870182555780934,222,CD4-6h-2e11
precision,binary,0.9842559674961909,223,CD4-6h-2e11
recall,binary,0.7862068965517242,223,CD4-6h-2e11
precision,binary,0.9842319430315362,224,CD4-6h-2e11
recall,binary,0.7849898580121704,224,CD4-6h-2e11
precision,binary,0.9842239185750636,225,CD4-6h-2e11
recall,binary,0.7845841784989858,225,CD4-6h-2e11
precision,binary,0.9842078451349975,226,CD4-6h-2e11
recall,binary,0.7837728194726167,226,CD4-6h-2e11
precision,binary,0.9841997961264016,227,CD4-6h-2e11
recall,binary,0.7833671399594321,227,CD4-6h-2e11
precision,binary,0.9841997961264016,228,CD4-6h-2e11
recall,binary,0.7833671399594321,228,CD4-6h-2e11
precision,binary,0.9847016828148903,229,CD4-6h-2e11
recall,binary,0.7833671399594321,229,CD4-6h-2e11
precision,binary,0.9846704138988247,230,CD4-6h-2e11
recall,binary,0.7817444219066937,230,CD4-6h-2e11
precision,binary,0.9846625766871165,231,CD4-6h-2e11
recall,binary,0.7813387423935091,231,CD4-6h-2e11
precision,binary,0.9846547314578005,232,CD4-6h-2e11
recall,binary,0.7809330628803245,232,CD4-6h-2e11
precision,binary,0.9846311475409836,233,CD4-6h-2e11
recall,binary,0.7797160243407708,233,CD4-6h-2e11
precision,binary,0.9846311475409836,234,CD4-6h-2e11
recall,binary,0.7797160243407708,234,CD4-6h-2e11
precision,binary,0.9846153846153847,235,CD4-6h-2e11
recall,binary,0.7789046653144016,235,CD4-6h-2e11
precision,binary,0.9846153846153847,236,CD4-6h-2e11
recall,binary,0.7789046653144016,236,CD4-6h-2e11
precision,binary,0.9845916795069337,237,CD4-6h-2e11
recall,binary,0.7776876267748478,237,CD4-6h-2e11
precision,binary,0.9845837615621789,238,CD4-6h-2e11
recall,binary,0.7772819472616633,238,CD4-6h-2e11
precision,binary,0.9845758354755784,239,CD4-6h-2e11
recall,binary,0.7768762677484787,239,CD4-6h-2e11
precision,binary,0.9845599588265569,240,CD4-6h-2e11
recall,binary,0.7760649087221095,240,CD4-6h-2e11
precision,binary,0.9845599588265569,241,CD4-6h-2e11
recall,binary,0.7760649087221095,241,CD4-6h-2e11
precision,binary,0.984552008238929,242,CD4-6h-2e11
recall,binary,0.7756592292089249,242,CD4-6h-2e11
precision,binary,0.9845440494590417,243,CD4-6h-2e11
recall,binary,0.7752535496957403,243,CD4-6h-2e11
precision,binary,0.9845360824742269,244,CD4-6h-2e11
recall,binary,0.7748478701825557,244,CD4-6h-2e11
precision,binary,0.9845121321631388,245,CD4-6h-2e11
recall,binary,0.7736308316430021,245,CD4-6h-2e11
precision,binary,0.984504132231405,246,CD4-6h-2e11
recall,binary,0.7732251521298175,246,CD4-6h-2e11
precision,binary,0.9844961240310077,247,CD4-6h-2e11
recall,binary,0.7728194726166329,247,CD4-6h-2e11
precision,binary,0.9849740932642487,248,CD4-6h-2e11
recall,binary,0.7711967545638945,248,CD4-6h-2e11
precision,binary,0.9849663037843442,249,CD4-6h-2e11
recall,binary,0.77079107505071,249,CD4-6h-2e11
precision,binary,0.9854545454545455,250,CD4-6h-2e11
